Index,mag,re_arc,nser,ba,ellip,re_pix,PA
325.0,20.698435,0.6548995,3.5647974,0.796196,0.20380399,10.914991,149.1651
326.0,20.954657,0.20715602,0.8782435,0.6532007,0.34679934,3.4526002,25.896427
327.0,20.817549,0.21989672,3.3704543,0.42536613,0.5746339,3.6649454,164.06148
328.0,20.102251,0.1415904,4.551653,0.6176975,0.38230255,2.3598402,69.09384
329.0,22.90573,0.348943,3.6874485,0.7317985,0.26820147,5.8157163,152.49191
330.0,21.225742,0.28621435,5.3438873,0.7126013,0.2873987,4.7702394,171.98065
331.0,21.93905,0.67245424,1.1242342,0.58852977,0.41147026,11.207571,1.5193802
332.0,20.014303,0.17470613,5.2959795,0.22100548,0.7789945,2.911769,13.2606945
333.0,21.077227,1.6476821,1.4919666,0.5510978,0.44890222,27.461367,63.922123
334.0,21.31495,0.20733073,3.3312669,0.23363358,0.7663664,3.4555123,147.57028
335.0,22.081684,0.8658653,1.7711718,0.65376097,0.34623903,14.431088,92.631805
336.0,21.098896,0.4198676,1.405437,0.43375307,0.5662469,6.997793,159.33467
337.0,20.957266,1.6725341,3.6153753,0.62816566,0.37183434,27.875568,82.22343
338.0,22.996855,0.62542313,4.5533257,0.2727769,0.7272231,10.423718,23.668179
339.0,22.028292,0.81884855,4.2884364,0.47017485,0.52982515,13.647475,177.18799
340.0,21.562653,0.7502651,3.5806856,0.20229146,0.7977085,12.504418,114.440315
341.0,21.740692,0.40757775,4.5076284,0.4108331,0.58916694,6.7929626,62.384933
342.0,21.944317,0.79534775,3.0932126,0.7144625,0.28553745,13.2557955,91.38222
343.0,20.435522,0.5730292,5.8109345,0.67515665,0.32484335,9.550487,44.497345
344.0,21.445503,0.11994645,3.4418228,0.70527494,0.29472506,1.9991075,39.584866
345.0,20.09136,1.3918556,1.7202407,0.7270528,0.2729472,23.197594,121.950424
346.0,22.222626,0.12364628,2.36594,0.67729723,0.32270277,2.0607715,29.467852
347.0,22.461618,0.33353534,2.4411077,0.24112348,0.7588765,5.558923,67.260666
348.0,20.457792,0.4791762,1.053335,0.317091,0.682909,7.98627,60.983555
349.0,21.196194,1.2292414,0.77639127,0.62806803,0.37193194,20.487356,98.73757
350.0,21.125126,0.0984947,5.962074,0.7867436,0.21325643,1.6415783,108.574745
351.0,22.295353,1.8665621,1.2753392,0.490056,0.50994396,31.109367,55.956562
352.0,22.110546,0.16514157,2.8106544,0.3945682,0.6054318,2.7523594,19.518953
353.0,21.178627,0.14136803,0.48004782,0.7906169,0.2093831,2.356134,117.959595
354.0,20.032557,0.27400023,0.88060665,0.44828737,0.55171263,4.5666704,51.20794
355.0,21.087137,0.1365836,4.3020425,0.37543097,0.62456906,2.2763932,93.68426
356.0,20.260057,0.55365306,4.8964143,0.30628237,0.6937176,9.227551,3.7928982
357.0,21.778625,0.32675675,2.1840048,0.56433433,0.43566567,5.4459457,143.91656
358.0,22.598423,0.3099095,4.889393,0.23464428,0.7653557,5.1651583,17.901037
359.0,22.270477,0.95032007,1.4808363,0.76710874,0.23289125,15.838668,77.60951
360.0,21.56094,0.44662863,1.2024547,0.7283628,0.2716372,7.4438105,153.58803
361.0,22.400942,0.19422568,1.3805903,0.4657838,0.5342162,3.2370946,59.063587
362.0,22.015032,0.40778008,3.9968336,0.4056933,0.5943067,6.7963347,117.46894
363.0,22.354568,0.21304147,2.5532691,0.6123761,0.3876239,3.5506911,125.24169
364.0,21.492996,0.17055155,1.7722714,0.39680356,0.60319644,2.842526,95.09833
365.0,21.279266,0.17045194,4.864251,0.68074375,0.31925625,2.8408656,46.363216
366.0,22.442263,0.6002357,4.1448736,0.70390016,0.29609984,10.003929,40.51123
367.0,21.252653,0.98277605,2.9392228,0.29263997,0.70736,16.3796,20.586292
368.0,22.30907,1.0717722,6.179698,0.24631171,0.7536883,17.862871,130.07356
369.0,21.852549,0.15148625,4.977082,0.22066464,0.7793354,2.524771,111.807724
370.0,22.489489,0.48359555,4.1989574,0.21637419,0.78362584,8.059926,154.10938
371.0,22.942377,0.45216343,1.1333324,0.5100192,0.48998082,7.5360575,73.81062
372.0,21.110563,0.62324274,1.6345929,0.30418047,0.69581956,10.387379,150.5794
373.0,22.948282,0.44379467,1.177876,0.7341702,0.26582977,7.396578,14.738766
374.0,22.03102,0.63110185,3.0335827,0.6786442,0.32135582,10.518364,170.28046
375.0,21.028837,0.7641569,5.839683,0.3867984,0.6132016,12.735948,21.3602
376.0,22.550528,1.0966713,6.173579,0.6029919,0.39700812,18.277857,171.17615
377.0,20.633348,0.6405193,0.67510945,0.26427966,0.73572034,10.675323,69.42522
378.0,21.387583,0.24673575,1.4528693,0.2262493,0.7737507,4.1122627,86.11593
379.0,21.617065,0.14994724,6.0967183,0.43548232,0.5645177,2.4991207,82.91066
380.0,20.82267,0.8682607,2.5740643,0.7917653,0.2082347,14.471011,93.44023
381.0,21.975298,0.19509968,1.099933,0.20479089,0.7952091,3.2516613,118.6168
382.0,22.102861,0.24554352,3.9860528,0.41492727,0.58507276,4.092392,30.91871
383.0,20.434538,0.40373024,3.7765636,0.57781386,0.4221861,6.7288375,98.47135
384.0,22.949781,1.3083642,4.4478993,0.44068554,0.5593145,21.80607,108.80148
385.0,21.36046,0.5759633,5.745558,0.6402292,0.3597708,9.599389,149.66713
386.0,22.397522,1.2329453,5.1834826,0.2808792,0.7191208,20.54909,45.459988
387.0,20.83963,0.5700545,1.7046481,0.6927884,0.30721158,9.500908,111.95036
388.0,22.944586,0.19682418,0.8112603,0.47189552,0.5281045,3.280403,53.287857
389.0,21.597832,0.2077742,1.504467,0.65309274,0.3469073,3.4629035,61.89432
390.0,20.694689,0.2092067,2.8979871,0.463423,0.536577,3.4867785,115.68983
391.0,22.557287,1.3814809,3.2597709,0.7763936,0.22360641,23.024681,141.07254
392.0,22.937931,0.24147569,1.6686753,0.33398914,0.66601086,4.024595,110.04
393.0,22.674973,0.11013006,4.1578174,0.21138248,0.78861755,1.835501,127.92198
394.0,21.498463,0.4951144,3.4399126,0.71018404,0.28981593,8.251906,20.996151
395.0,22.049528,0.25266406,2.0416687,0.5217127,0.4782873,4.2110677,1.8815653
396.0,21.889797,0.46353498,4.8985333,0.20928086,0.79071915,7.725583,39.60538
397.0,22.105108,0.57669944,4.425937,0.43932465,0.5606753,9.611657,91.236824
398.0,20.924389,0.21999551,5.0811377,0.34533745,0.65466255,3.666592,136.42839
399.0,22.059917,0.1132412,3.7107954,0.22122233,0.77877766,1.8873534,89.64691
400.0,21.21349,0.19504158,5.3135657,0.227134,0.772866,3.250693,17.493477
401.0,21.96621,1.2192818,3.3271685,0.4526677,0.5473323,20.321362,125.27334
402.0,20.698444,0.1377998,4.14779,0.45589134,0.5441086,2.2966633,20.280115
403.0,22.07652,1.3991932,0.8110201,0.5160366,0.48396337,23.319885,44.568718
404.0,21.276287,0.47501016,2.344683,0.7023587,0.29764128,7.9168363,139.73372
405.0,20.008331,0.7638271,2.0507672,0.4832434,0.5167566,12.730452,30.0384
406.0,22.008972,0.1532348,1.7306551,0.23570529,0.7642947,2.553913,102.5744
407.0,20.385399,1.470948,5.724209,0.67014813,0.32985187,24.5158,19.70207
408.0,20.353794,0.28294486,3.4268057,0.3715975,0.6284025,4.715748,16.582493
409.0,21.995552,0.64623904,4.759331,0.72910637,0.27089363,10.770651,77.12736
410.0,22.476019,0.4281148,0.3146924,0.20459764,0.79540235,7.1352468,134.44606
411.0,22.591583,0.23420227,3.8424466,0.50007176,0.4999282,3.903371,99.09466
412.0,22.311888,0.89862585,3.3246522,0.32102016,0.6789799,14.9770975,34.11164
413.0,20.47612,0.18400428,5.4520254,0.38373753,0.6162625,3.066738,53.25031
414.0,21.520298,0.11734618,5.644862,0.5423717,0.4576283,1.9557697,44.69071
415.0,20.700897,0.33149698,2.835313,0.67472494,0.32527506,5.52495,137.83188
416.0,20.41442,0.8830331,3.025994,0.4953138,0.50468624,14.717218,73.049545
417.0,21.983406,0.19374889,5.19174,0.22292769,0.7770723,3.2291481,105.98894
418.0,21.431875,0.42420307,6.0881333,0.46727246,0.53272754,7.070051,21.915918
419.0,22.465267,0.10886783,4.4506946,0.4324235,0.5675765,1.8144639,157.81386
420.0,22.70626,0.24147752,1.5310444,0.74866825,0.25133178,4.0246253,174.59474
421.0,20.685352,1.7009903,3.3072913,0.30060422,0.6993958,28.349838,62.4917
422.0,22.47612,0.58830327,5.8082886,0.5488466,0.4511534,9.805055,28.668922
423.0,21.196888,0.4341504,5.876245,0.71860087,0.28139916,7.23584,154.8252
424.0,22.174063,1.0477556,2.216646,0.6955006,0.3044994,17.462593,28.817114
425.0,22.717611,0.4038772,1.7737596,0.525875,0.474125,6.7312865,0.101956025
426.0,22.820402,1.5720015,1.9445902,0.78759056,0.21240944,26.200026,49.458214
427.0,22.535507,0.11956643,2.195079,0.354377,0.645623,1.9927739,163.81972
428.0,22.613798,0.21237986,5.6224527,0.58550745,0.41449255,3.5396643,12.276526
429.0,21.139387,0.31363696,0.463663,0.2816343,0.71836567,5.227283,151.39539
430.0,20.901133,0.31138724,4.343883,0.6517305,0.34826955,5.1897874,67.51982
431.0,20.637718,0.22913948,4.7895885,0.41502616,0.5849739,3.8189914,47.01444
432.0,22.53666,0.30345404,5.930196,0.46459594,0.5354041,5.057567,130.22382
433.0,21.207018,0.2794468,3.0329502,0.32034957,0.6796504,4.657447,118.32087
434.0,20.539965,0.1434209,0.43573773,0.30525368,0.6947463,2.3903484,92.10177
435.0,22.340185,0.25724143,4.575284,0.40612218,0.5938778,4.2873573,162.2776
436.0,21.430082,0.6920088,4.850835,0.6751083,0.3248917,11.53348,31.033964
437.0,20.591312,0.12281234,4.189015,0.79822195,0.20177808,2.0468724,14.029457
438.0,20.5765,0.7694599,2.3679934,0.21185184,0.78814816,12.824332,152.80228
439.0,22.964197,0.6735925,2.4621642,0.30481964,0.69518036,11.2265415,86.426056
440.0,20.894503,1.0927379,2.0893843,0.41133824,0.58866173,18.212297,26.581448
441.0,21.290062,0.50667846,4.3096547,0.22686324,0.77313673,8.444641,25.484482
442.0,21.322031,0.59650046,3.6761515,0.2744566,0.72554344,9.941674,1.8422029
443.0,22.030436,0.81634414,4.105981,0.34467402,0.65532595,13.605735,51.314346
444.0,21.764269,0.39401904,1.3134489,0.39297563,0.6070244,6.566984,85.033264
445.0,20.620855,0.8658832,4.282021,0.7017178,0.2982822,14.431386,49.704937
446.0,21.701582,1.4322664,3.62302,0.20979215,0.79020786,23.871107,62.90694
447.0,21.299482,0.59927595,5.905065,0.68305707,0.31694296,9.987932,13.725472
448.0,21.249498,0.2050648,0.5454256,0.63675404,0.36324596,3.4177468,56.537506
449.0,20.889887,0.17188457,2.6636174,0.76859087,0.2314091,2.864743,165.71681
450.0,21.49748,1.3158195,4.866965,0.21705247,0.78294754,21.930325,137.38368
451.0,22.105087,1.4318763,5.7227044,0.5310818,0.46891817,23.864605,92.499756
452.0,21.35966,1.6684742,3.3474824,0.30539775,0.69460225,27.807903,119.01552
453.0,22.920946,0.4003233,2.0755463,0.68565977,0.3143402,6.6720552,146.06052
454.0,20.39386,0.7973237,4.2695007,0.7930528,0.20694722,13.288729,127.00624
455.0,21.166132,0.3662168,3.4486113,0.5792672,0.4207328,6.1036134,150.16302
456.0,21.744331,0.17662218,2.5422802,0.6363153,0.36368468,2.943703,29.727098
457.0,21.909246,0.7648941,1.493876,0.26065278,0.7393472,12.748236,130.79306
458.0,20.621538,0.1607423,4.8088946,0.5075424,0.49245763,2.6790383,178.83636
459.0,21.566023,1.4328552,1.6042333,0.74765813,0.25234184,23.88092,39.84093
460.0,21.187565,0.4492257,2.0735414,0.3895212,0.61047876,7.487095,33.18401
461.0,20.474297,0.15174095,2.2798357,0.5816615,0.41833848,2.529016,143.29445
462.0,22.75342,0.26458266,5.3059425,0.6773568,0.3226432,4.409711,41.451187
463.0,21.753613,0.30804557,1.8129395,0.6750841,0.32491586,5.134093,129.09036
464.0,21.239851,0.88147664,5.584214,0.4757023,0.5242977,14.6912775,70.04209
465.0,22.107624,0.13763846,3.1868849,0.37038967,0.6296103,2.2939744,71.47606
466.0,22.355915,0.2195869,1.9638269,0.22494115,0.77505887,3.6597815,1.7464176
467.0,22.490707,1.0263802,0.35391653,0.27460647,0.72539353,17.106337,41.798985
468.0,21.472948,0.34526455,1.3911222,0.20747681,0.7925232,5.7544093,71.036194
469.0,21.697016,0.22945583,0.78255045,0.62068886,0.37931117,3.8242638,177.16374
470.0,20.155848,0.2694083,5.697064,0.5360328,0.46396723,4.490138,149.22507
471.0,20.154865,0.3385344,4.7989435,0.76888233,0.23111768,5.64224,148.19142
472.0,22.35364,0.40673396,3.2518442,0.7749805,0.22501951,6.778899,105.592804
473.0,22.70943,1.2930213,3.7083647,0.51171094,0.48828906,21.550356,33.09032
474.0,20.256733,1.0070623,2.7381983,0.66020423,0.3397958,16.78437,60.21314
475.0,22.595,0.22180094,3.6475203,0.6706414,0.3293586,3.6966825,166.86473
476.0,21.11015,0.9325747,5.9624534,0.5938668,0.4061332,15.542912,168.96031
477.0,22.112986,0.87441057,6.176188,0.4798104,0.52018964,14.573509,125.75661
478.0,21.060905,0.16151711,3.746221,0.40372142,0.59627855,2.6919518,91.450615
479.0,20.244102,0.13892812,5.2515903,0.5892542,0.41074577,2.3154685,146.58058
480.0,20.833124,0.3725303,2.3779085,0.44804552,0.55195445,6.208839,106.13608
481.0,20.375017,0.30061924,3.907404,0.2461336,0.75386643,5.0103207,6.750658
482.0,21.773981,0.2902041,1.872465,0.24584864,0.75415134,4.836735,154.56313
483.0,21.134836,0.74853516,3.7023537,0.71099037,0.28900966,12.475586,171.1521
484.0,21.289316,1.4055624,0.78310364,0.2611475,0.7388525,23.426039,17.902775
485.0,20.967804,0.21003549,4.279172,0.66726476,0.33273524,3.5005913,138.96402
486.0,20.90623,0.805316,3.7368388,0.7779489,0.2220511,13.421932,39.056858
487.0,21.421822,0.27251232,0.58063525,0.4814494,0.51855063,4.541872,96.3368
488.0,22.237179,0.17487144,4.5358286,0.24712309,0.7528769,2.914524,157.09584
489.0,21.53771,0.11866685,4.4126515,0.79541516,0.20458487,1.9777808,110.872986
490.0,20.903448,0.11773706,3.7931087,0.4042753,0.5957247,1.9622843,149.37036
491.0,21.393595,0.13583665,1.2467161,0.72068894,0.27931106,2.2639441,61.693977
492.0,22.53545,0.16754605,5.549668,0.48540226,0.5145977,2.7924342,133.9645
493.0,20.156303,0.15000294,4.5539465,0.7454985,0.25450152,2.5000489,145.4573
494.0,20.498959,0.21402687,4.102961,0.6166949,0.38330507,3.5671144,24.74654
495.0,22.364798,0.541871,3.0898066,0.6172682,0.3827318,9.031183,174.33096
496.0,21.433617,1.2368171,3.1526904,0.31014398,0.68985605,20.613619,27.366325
497.0,22.381863,0.39562845,5.0042076,0.4886053,0.51139474,6.5938077,35.325603
498.0,20.028385,0.4025585,4.100189,0.2830142,0.7169858,6.709308,177.37904
499.0,22.72435,0.21863723,1.5875093,0.39363402,0.606366,3.6439538,175.13988
500.0,20.838232,0.24817869,3.4217577,0.42922506,0.5707749,4.1363115,168.46733
501.0,21.99498,0.13824357,2.5354867,0.69276947,0.3072305,2.3040595,133.13539
502.0,20.543169,1.4127383,5.836485,0.6097895,0.3902105,23.545639,12.5121765
503.0,21.39326,0.6418958,2.3230863,0.48724574,0.51275426,10.698263,168.35173
504.0,20.57692,1.4814599,2.366634,0.45879444,0.5412055,24.690998,44.63963
505.0,20.838923,0.86292326,3.7714686,0.25701076,0.74298924,14.382054,18.289015
506.0,20.64175,0.30667827,4.6255655,0.7233919,0.27660808,5.1113043,83.23353
507.0,20.467684,0.16600275,4.1463227,0.33793014,0.66206986,2.7667124,22.378288
508.0,21.66882,0.12867181,5.319079,0.5131981,0.48680192,2.14453,122.79615
509.0,20.148418,0.50267076,1.5993116,0.24404235,0.75595766,8.377846,26.051708
510.0,20.204514,0.20016651,1.5398313,0.49490345,0.50509655,3.3361084,115.48704
511.0,21.389318,0.31252494,4.3068013,0.6566381,0.3433619,5.2087493,166.65858
512.0,21.243044,1.6881064,1.9808645,0.33808884,0.6619112,28.135107,123.14405
513.0,22.858856,0.360374,5.6340833,0.68750304,0.31249696,6.0062337,121.79517
514.0,20.822702,0.13523144,1.7075012,0.75533026,0.24466975,2.2538571,148.85791
515.0,20.831371,0.17934793,2.709236,0.6462893,0.35371074,2.9891322,94.609146
516.0,20.594477,0.14553516,2.7160995,0.32089347,0.67910653,2.425586,153.215
517.0,22.036097,0.13851555,4.3453445,0.30675763,0.6932424,2.3085923,53.870068
518.0,20.675983,0.11567036,3.2406018,0.32818538,0.6718146,1.9278393,177.35582
519.0,20.755089,0.17000373,5.9842906,0.6229012,0.3770988,2.8333955,129.69414
520.0,22.508766,0.25104457,0.8706855,0.71275234,0.28724763,4.1840763,55.667927
521.0,21.511217,1.1852353,4.527448,0.24185169,0.7581483,19.75392,107.21837
522.0,20.686249,0.39064234,3.75576,0.312672,0.68732804,6.5107055,160.54243
523.0,20.850246,1.4677474,2.0357656,0.3560033,0.6439967,24.462458,30.915514
524.0,21.776869,1.5195458,1.6342546,0.7481138,0.2518862,25.325762,82.32163
525.0,21.472979,0.4260478,4.7775044,0.65626705,0.34373295,7.1007967,2.2118568
526.0,21.775047,0.5686234,1.9567295,0.7939587,0.20604126,9.4770565,118.4346
527.0,20.789083,0.12475879,1.8446655,0.6876699,0.3123301,2.0793133,89.14924
528.0,22.099543,0.9083772,1.1844144,0.64864403,0.351356,15.13962,133.1646
529.0,21.261055,0.19994281,0.8273402,0.31718016,0.68281984,3.33238,78.38196
530.0,22.444103,0.14907293,6.1552525,0.5918505,0.40814948,2.4845488,128.11232
531.0,21.487328,0.20988376,6.042957,0.39423642,0.60576355,3.4980626,132.74666
532.0,21.539782,0.8427162,2.5575762,0.23268315,0.7673168,14.04527,19.54615
533.0,20.567772,0.558174,4.113978,0.21339972,0.7866003,9.3029,83.4426
534.0,21.561516,1.7620255,2.4942381,0.34483594,0.65516406,29.367092,21.367556
535.0,22.962206,0.15932032,4.413198,0.49292445,0.50707555,2.6553388,51.72445
536.0,22.283592,0.21932605,4.151159,0.70720744,0.29279253,3.6554344,0.19063188
537.0,22.433851,0.2090302,4.7398925,0.33851537,0.66148466,3.4838367,37.39894
538.0,21.357054,0.924924,4.2737646,0.6570813,0.3429187,15.4154005,36.964153
539.0,22.138819,0.91924167,3.529635,0.36792505,0.63207495,15.320695,12.769137
540.0,22.628717,0.5962359,1.6037167,0.5318851,0.46811488,9.937264,67.64658
541.0,22.409601,1.339614,5.2920704,0.5905078,0.40949216,22.3269,26.300316
542.0,21.129654,1.3652265,4.1444902,0.56271046,0.43728954,22.753777,125.76849
543.0,20.363419,0.12716831,1.7989552,0.7758333,0.22416669,2.1194718,101.32999
544.0,21.583162,0.30543268,2.8407314,0.3638203,0.6361797,5.0905447,131.88977
545.0,21.430992,0.1156415,4.9460206,0.46413985,0.5358601,1.9273584,42.62825
546.0,22.567621,0.14647655,5.3572803,0.58359814,0.4164019,2.4412758,47.99237
547.0,22.353523,0.21519673,5.711301,0.5367179,0.46328214,3.5866122,17.153751
548.0,22.924595,1.0189058,5.620601,0.40077925,0.59922075,16.981764,79.97783
549.0,22.55898,0.419175,2.0642896,0.38636068,0.61363935,6.98625,73.41109
550.0,22.958614,0.47415987,0.43171978,0.25289655,0.74710345,7.9026647,3.8604763
551.0,21.178484,0.7571668,3.239409,0.5835925,0.41640753,12.619447,125.11284
552.0,21.043667,0.301738,1.5933405,0.25493824,0.74506176,5.028967,162.79182
553.0,21.49197,0.42765066,0.88017976,0.51041067,0.4895893,7.1275105,11.9807825
554.0,21.277761,1.5015568,0.58268815,0.7757208,0.22427922,25.025946,131.27702
555.0,20.814117,0.1281088,4.694881,0.5462433,0.4537567,2.1351466,74.98959
556.0,21.096388,0.16756432,5.0733657,0.78111094,0.21888907,2.7927387,119.54894
557.0,21.352041,0.3265561,4.543938,0.2917264,0.7082736,5.442601,176.21143
558.0,21.353088,0.177703,5.042382,0.6313881,0.36861184,2.9617167,97.18218
559.0,20.963163,1.1731267,2.2773714,0.37752494,0.622475,19.55211,68.84341
560.0,20.097588,0.13021412,5.0048604,0.4104627,0.5895373,2.1702354,133.30263
561.0,21.647121,0.45678058,2.5354104,0.42990157,0.57009846,7.6130095,30.30309
562.0,22.059942,0.26570144,4.8263087,0.76097333,0.23902667,4.4283576,31.678308
563.0,20.284784,0.34694406,5.7719345,0.20251563,0.7974844,5.782401,177.94022
564.0,20.558004,0.96831554,6.0761385,0.7266561,0.27334392,16.138594,82.08067
565.0,21.138964,1.3128453,1.3428271,0.22176431,0.7782357,21.880756,63.14671
566.0,20.841995,1.144347,1.810535,0.786238,0.21376202,19.07245,5.7982144
567.0,22.688574,0.9534269,1.3072908,0.46195033,0.5380497,15.890449,92.12035
568.0,21.907328,0.32148725,1.1289817,0.5413863,0.45861372,5.3581204,60.818554
569.0,21.403772,0.3219613,6.08224,0.6494474,0.3505526,5.366022,79.13107
570.0,20.914362,0.89246273,1.7984576,0.60279083,0.3972092,14.874379,106.17287
571.0,20.258183,0.17208381,2.414046,0.2860617,0.7139383,2.8680634,115.349976
572.0,21.72494,1.2441299,3.1017625,0.4382254,0.5617746,20.735498,8.618003
573.0,21.836094,0.26001987,3.427952,0.25548,0.74452,4.333665,153.94183
574.0,22.740025,0.42285526,2.765603,0.36702326,0.6329767,7.0475874,25.664316
575.0,22.504042,0.79279566,2.4894543,0.24453415,0.75546587,13.213262,158.80383
576.0,20.249004,0.97311956,4.2722616,0.20390461,0.7960954,16.218658,20.981218
577.0,21.687424,0.591682,4.235199,0.20633695,0.793663,9.861367,44.948456
578.0,20.0846,0.12711716,2.0649273,0.7769063,0.22309366,2.1186194,140.92456
579.0,21.298712,0.4971997,6.0341573,0.6971345,0.30286548,8.286662,80.498665
580.0,20.067415,1.4012134,0.46587119,0.65529585,0.34470415,23.353558,33.005173
581.0,21.885908,0.22425318,4.391761,0.38688856,0.61311144,3.737553,126.43516
582.0,20.357737,0.47208527,4.812441,0.21217185,0.78782815,7.868088,20.636318
583.0,20.135183,1.0543357,1.8607336,0.40057755,0.59942245,17.572262,71.74329
584.0,21.516762,1.0239629,2.7203884,0.46475473,0.53524524,17.066048,45.23617
585.0,20.15117,0.23065908,4.9289975,0.24278714,0.7572129,3.8443182,128.90096
586.0,21.93229,0.14276984,4.1710906,0.46033493,0.5396651,2.3794973,120.5384
587.0,20.169584,0.5853561,1.2020767,0.29636896,0.70363104,9.755936,62.430275
588.0,21.774023,0.31716347,2.109518,0.2598322,0.7401678,5.2860575,97.53583
589.0,22.354902,0.1990051,0.7891087,0.54679507,0.45320493,3.3167517,148.98363
